OBJECT_ID,Death_Rate,XGBOOST_Rate
1,0.0,0.00040775642
2,0.0,0.00048884493
3,0.0005775339301183945,0.0011275401
4,0.0,0.0003411599
5,0.0,0.00018933187
6,0.0007869884575026233,0.00052370504
7,0.001939685032097169,0.00095722533
8,0.0,0.00024502038
9,0.0,0.00023106294
10,0.0007078682276068608,0.0005749529
11,0.0,0.00026586934
12,0.004698846646732166,0.0035274928
13,0.0017730496453900709,0.001317046
14,0.00026949335249730504,0.00053490116
15,0.0,0.00049839664
16,0.0002523977788995457,0.00028635364
17,0.0,0.00022502721
18,0.0,0.00090257375
19,0.00033350008337502084,0.00042803204
20,0.0006025306286402892,0.00059065566
21,0.0,0.0004368573
22,0.00029717682020802375,0.0007527877
23,0.001928211213289825,0.0016990186
24,0.0038022813688212928,0.0022900235
25,0.0006404098623118795,0.00087443984
26,0.00039474723019026814,0.00080090784
27,0.0,0.00019844997
28,0.0003629764065335753,0.00081780396
29,0.0,0.00030858483
30,0.0014068756538364417,0.0010280029
31,0.00011322463768115942,0.0004533174
32,0.001466992665036675,0.0013324943
33,0.0,0.00039398397
34,0.0006550933508024893,0.0013449613
35,0.00022799817601459188,0.00069039746
36,0.0009182736455463728,0.0008116327
37,0.0,0.00037057567
38,0.0,0.00025982433
39,0.0008131183087139179,0.00077538606
40,0.0013149243918474688,0.0009791466
41,0.0009494619715494553,0.00145634
42,0.0,0.00039399526
43,0.0,0.0004005647
44,0.0,0.00019737377
45,0.00020916126333403055,0.0008436731
46,0.000308012166480576,0.00074006733
47,0.00013708019191226866,0.0006475468
48,0.0,0.0004305161
49,0.0,0.00051470165
50,0.0,0.00027497424
51,0.0,0.00039611972
53,0.00042579075425790754,0.000745637
54,0.003761574074074074,0.0017344058
55,0.0,0.000522396
57,0.0011441647597254005,0.0013062765
58,0.00011592858798979828,0.00058495905
60,0.00023864449924429243,0.00036383152
61,0.0002418379685610641,0.00095746596
62,0.0,0.00023106294
63,0.0,0.0003649123
64,0.0,0.0004030831
65,0.0003261844573106092,0.0006688764
66,0.0,0.00039012625
67,0.00035307172399878946,0.0007429612
68,0.0012458471760797341,0.0009408474
69,0.000671591672263264,0.0007879828
70,0.00034071550255536625,0.0005323223
72,0.0007754943776657619,0.00079515233
73,7.695267410542516e-05,0.00028499606
75,0.0,0.00035276773
76,0.0008046575472144649,0.0009279348
77,0.0,0.0005146458
78,0.0010604453870625664,0.0008188511
79,0.0009013881377321074,0.0007290996
80,0.0005681818181818182,0.0007941275
81,0.00037376191366099795,0.0003060085
82,0.0003187504980476532,0.00058129075
84,0.00013385984873837093,0.00034488205
85,0.0004426737494466578,0.0005061802
86,0.0008362427612735977,0.0009818408
87,0.0002873012832790653,0.00057304406
88,0.001459079453508423,0.00091719336
89,0.0010166734444896298,0.0009950697
90,0.0005104645227156713,0.00062031054
91,9.534706331045004e-05,0.0005791462
92,0.00048343148457414084,0.0011293722
93,0.0003348961821835231,0.00043733648
95,0.0006351039260969977,0.00086368306
96,0.00028690288337397793,0.0007360808
97,0.00015634771732332708,0.00030114502
98,0.0010121457489878543,0.0009605903
99,0.00016880486158001352,0.0005121862
100,0.0,0.0005681868
101,0.0009104465897496271,0.00076038815
102,0.000620989443179466,0.00036063732
103,0.001216915120170368,0.0009965006
104,0.00018355359765051394,0.0006633646
105,0.0006775067750677507,0.0007921139
106,0.00036027380809415153,0.00081638165
107,0.00023408239700374532,0.00061300426
108,0.0029558591697320022,0.0018246715
109,0.0,0.0004339006
110,0.0007018775223723461,0.00077011995
111,0.0005838563713326521,0.000379011
112,0.0006932409012131716,0.0010162173
113,0.0013518080432578573,0.0006771792
115,0.0008511040711144735,0.0009294408
116,0.0005955926146515784,0.0006342516
117,0.0,0.0006156204
118,0.0004797313504437515,0.00059310865
119,0.0003992547245142401,0.0006860797
120,0.00043649061545176777,0.0002958153
121,0.0,0.0002733593
122,0.0004618404341300081,0.00062518707
123,0.00035561877667140827,0.00074609387
124,0.0002522704339051463,0.00049915403
125,0.00035257822829440284,0.0006557979
126,0.0003601656762110571,0.0011451762
127,0.00034246575342465754,0.001187296
128,0.005169442848937392,0.003463943
129,0.0011500862564692352,0.0011141076
130,0.00034390260678175943,0.000870176
133,0.00034717400361060965,0.00035570373
135,0.0005344735435595938,0.0008306183
138,0.002029169308814204,0.0019949577
140,0.0029577843506318905,0.0022148862
141,0.0012296964946893326,0.0013116943
142,0.0016092693916961698,0.0013045083
143,0.00066711140760507,0.0009130965
145,0.0007878668505022651,0.0005962209
146,0.0023914863087408826,0.002021531
147,0.001553302812295618,0.00088343665
148,0.000448681996634885,0.0008024291
149,0.00016638935108153079,0.0006612538
150,0.001013953937521124,0.0012198702
151,0.0008833597114358276,0.0007123353
152,0.00010456969570218551,0.0007069462
153,0.0030808352486674166,0.0022059926
154,0.0004173042147725692,0.00066756405
156,0.0033271719038817007,0.0020287002
157,0.0005009183503088997,0.0011686371
158,0.001644736842105263,0.0017037513
159,0.0014265335235378032,0.0008662966
160,0.00018129079042784627,0.00088628096
161,0.0005765682656826568,0.0005731999
162,0.00012727504136438844,0.00085373654
163,0.0037238811116474726,0.0023639565
164,0.0009475080538184574,0.0011632398
165,0.0,0.00032017266
166,0.0017979962090441375,0.0018038155
167,0.0008950548221078541,0.00092134683
168,0.0004411116012351125,0.0005444144
169,0.0004601932811780948,0.0009542274
170,0.0006106870229007634,0.0007287433
171,0.0,0.0007091098
172,0.0014517690074201527,0.0009520065
173,0.0004075394803871625,0.000681168
174,0.001102049812651532,0.0009571946
175,0.0019323482911404758,0.0017586397
176,0.0036305676082529,0.0017871568
178,0.001054728700339857,0.0009133853
179,0.0005576800509878904,0.0006725745
180,0.0005873370139786209,0.00051176304
181,0.001937830161131905,0.0017659906
182,0.00013287270794578793,0.00063121825
184,0.0013297872340425532,0.000731087
185,0.0015694480774261052,0.0014819069
187,0.0,0.0005220057
189,0.001298974863081028,0.0010751983
191,0.0004178156597309267,0.0008201884
203,0.0009231285666330984,0.0011573988
207,0.002127562225475842,0.0019496521
223,0.000822143052891203,0.00098424
225,0.0010022550739163117,0.00095779344
231,0.0010133423408208073,0.0008574355
233,0.0009987840889352094,0.0010709912
236,0.0028664289261048164,0.0019942527
237,0.0007849293563579278,0.00070344843
238,0.0016161616161616162,0.0012419896
239,0.0005806451612903225,0.0009897718
243,0.0,0.00048330496
244,0.0004837344297980409,0.0009406148
245,0.0,0.00063091516
246,0.00044279625837161677,0.0008833631
247,0.0014508523757707653,0.0007623878
250,0.0007048458149779736,0.0009050144
256,0.0005715918833952558,0.00081502966
257,0.001276945060958925,0.0012752163
258,0.0006249609399412537,0.0009165622
259,0.0002603601648947711,0.00069473183
260,0.001293103448275862,0.0012175329
261,0.001296555762353876,0.0015627533
262,0.0,0.0005052365
263,0.002051983584131327,0.0016817268
264,0.0,0.0006855578
265,0.0014295925661186562,0.0015573412
266,0.000948252506095909,0.0010770168
267,0.0006482748685442628,0.00080956507
268,0.0006510416666666666,0.0011059883
269,0.0004489337822671156,0.00092234765
270,0.0,0.00053866196
271,0.0026510313866635704,0.0023623945
272,0.0022271714922048997,0.0021118575
273,0.00021355353075170843,0.00073844934
274,0.0006842619745845552,0.0011521196
275,0.0006616674018526688,0.001229039
276,0.001922006979920085,0.00094352406
277,0.0007704160246533128,0.0003524676
278,0.0009941705454381128,0.00076191
279,0.0005792304509722797,0.00090990803
280,0.0012636080870917575,0.0013441961
281,0.00203432930705658,0.0015586097
282,0.0006680261584979959,0.0012406596
283,0.001586241442644849,0.0015035945
284,0.001229386578489974,0.001512214
285,0.002389319740758808,0.0019196833
286,0.0011170158751650137,0.0014614236
287,0.0,0.0002924499
288,0.0046387405116671354,0.003651883
289,0.0,0.0008325696
290,0.001778003556007112,0.0018056161
291,0.0,0.00030811224
292,0.0016743407283382169,0.0015134623
293,0.0022437552122632144,0.0022978205
294,0.00037230081906180194,0.00066630874
295,0.0,0.00031520714
296,0.0015517125059032542,0.0014983573
297,0.0,0.00038372853
298,0.001566579634464752,0.0017526138
299,0.0027000142106011083,0.0019438651
300,0.0004610419548178884,0.0009882217
301,0.0009243425613532375,0.0016359767
302,0.0024838549428713363,0.0018927001
303,0.0,0.0003278106
304,0.0007363228039172373,0.001253003
305,0.0008905852417302799,0.0011150659
307,0.003997668026984259,0.002422613
308,0.0006197066721751704,0.0010613739
309,0.003776978417266187,0.0026435528
310,0.0,0.00073824567
311,0.0014057636308866352,0.0012595581
313,0.0009802720254870727,0.0013594376
314,0.0032883202294031934,0.0026593916
315,0.0003910221318526629,0.00078728405
316,0.004432757325319309,0.0030798668
317,0.0010254907705830648,0.001631688
318,0.0011675961346422701,0.0014265412
319,0.0002576655501159495,0.00032385398
321,0.0,0.0005078247
322,0.0005364395739137098,0.0008956432
323,0.0012639319774790303,0.0015284932
324,0.0,0.000588894
326,0.0012179014357514108,0.0015756836
328,0.0,0.00048012627
329,0.0004972032318210068,0.00083558564
330,0.0,0.00026480615
331,0.0007757951900698216,0.0010270647
332,0.0003883495145631068,0.001672508
333,0.00017205781142463867,0.00025974435
334,0.0005209690023443605,0.0008187084
335,0.0005827834489500498,0.0014617321
336,0.0010894125242091673,0.0010064931
337,0.0002977963073257892,0.0008686684
338,0.00030264511833424126,0.0010321664
341,0.0015749109832922487,0.0014844537
342,0.002960748101896638,0.002731325
343,0.0022215782864870087,0.0018843652
344,0.0,0.0004000464
345,0.0035884052567806877,0.0023957684
346,0.003017976643485107,0.0025322346
348,0.0026964414568379476,0.0026833604
349,0.002827604488822126,0.0023251893
352,0.002484472049689441,0.0022695486
353,0.0018241618529062215,0.0016588118
354,0.0023453729142933724,0.0027407245
356,0.002629059218747464,0.002706894
357,0.003927447792394265,0.0026132248
359,0.0011867088607594937,0.0008130701
361,0.0009478672985781991,0.001186726
363,0.0012641337172554252,0.0015506385
364,0.0023997257456290708,0.00165607
368,0.0013803488518007278,0.0012522443
370,0.0014007308160779537,0.0015439688
371,0.0010418992334598498,0.0016035278
378,0.0013532151872381398,0.0012185033
381,0.004420703628660895,0.002789467
390,0.0006046863189720333,0.0009975131
399,0.0022709056906224955,0.0015123587
400,0.0003762227238525207,0.0002813054
409,0.00029886431560071725,0.0009635795
433,0.0004901617533786149,0.00068256585
434,0.0,0.00037840763
437,0.0,0.0005645914
462,0.00031279324366593683,0.00028416613
468,0.0008631851532153647,0.00080670486
470,0.000641025641025641,0.00043848468
472,0.0004185851820845542,0.0005095665
473,0.0,0.0011053279
474,0.0003176620076238882,0.0005896253
475,0.0,0.0003611179
477,0.0003822142948146261,0.00058096496
480,0.0005347593582887701,0.0005483915
481,0.004307116104868914,0.0022683279
482,0.0005002501250625312,0.00094421423
483,0.0002700756211739287,0.00061347376
484,9.153318077803204e-05,0.00042193398
486,0.0014137176213060926,0.0020239006
487,0.0012781037587869634,0.0016461902
488,0.0030257186081694403,0.002888843
489,0.00299561752251336,0.0025048105
490,0.0023625353134984735,0.0025007338
491,0.0019699167748339313,0.0021226993
492,0.0015170670037926676,0.0014413903
493,0.0006148800983808157,0.00047033295
494,0.0,0.00047932393
495,0.0005330490405117271,0.0003703514
496,0.0003145247530980688,0.00039955904
498,0.003204194581998252,0.0024135322
499,0.0010380411552787447,0.0011700992
508,0.001445086705202312,0.0023951351
509,0.0006511476477291225,0.00042296344
512,0.0008219499784727387,0.00093223434
514,0.0014501879519911462,0.0015446447
515,0.0032263447738777326,0.0026413566
519,0.002976899261728983,0.0015738453
525,0.00023299161230195712,0.0009565174
528,0.0005209011590050788,0.0011890018
529,0.00043878894251864854,0.00072465895
530,0.00038031851675778466,0.0007670883
531,0.00298971537909591,0.0017440493
532,0.0004143646408839779,0.0006969934
533,0.0009851731441800897,0.0016668888
534,0.0005618766680713583,0.0010538703
536,0.0004878048780487805,0.0007711315
537,0.003960676143998868,0.002101192
538,0.00016877637130801687,0.00023496925
539,0.0015508455800900967,0.001063369
543,0.0014387195396097473,0.0015748745
544,0.0,0.00041184263
545,0.00016420361247947455,0.0006452341
546,0.0002672367717797969,0.00087593624
547,0.0002247696111485727,0.0005997377
550,0.003354785704504998,0.002234915
551,0.0010413204829954582,0.0010061067
553,0.00013248542660307367,0.00059170194
554,0.0009973956890341885,0.0014189045
555,0.0003966679888932963,0.0006802403
556,0.00047185998627316403,0.0007195115
561,0.0012410369553226695,0.001086391
562,0.0013907187820231298,0.0013038446
563,0.0010208711433756805,0.0010228052
565,0.0010866612333604998,0.0012002746
52,,0.00022280827
56,,0.00023106294
59,,0.00026402468
71,0.0071114559089733645,0.00081010873
74,,0.00026402468
83,,0.000379922
94,,0.00039217668
114,,0.00042222367
131,,0.0006626011
132,,0.00035730263
134,,0.0011128552
136,,0.0014576595
137,,0.0011680659
139,,0.0011683378
144,,0.0002926984
155,,0.001019902
177,,0.0013781085
183,,0.00052749086
186,,0.0005715288
188,,0.0014511185
190,,0.0012138179
192,,0.00059621275
193,,0.0012170593
194,,0.0011004788
195,,0.0009612213
196,,0.00082549255
197,,0.0007500326
198,,0.0015056549
199,,0.0007266465
200,,0.00086622365
201,,0.00069073006
202,,0.0013784638
204,,0.0007618881
205,,0.001742229
206,,0.0007597667
208,,0.0016323468
209,,0.0006352268
210,,0.0015605644
211,,0.0019134064
212,,0.0011145382
213,,0.000972898
214,,0.0012298786
215,,0.0011267449
216,,0.001616881
217,,0.0014135025
218,,0.0017746668
219,,0.0017093979
220,,0.0010660499
221,,0.000871714
222,,0.0012583344
224,,0.001514696
226,,0.0005786962
227,,0.0006844287
228,,0.00097173674
229,,0.000910468
230,,0.001360285
232,,0.0015779113
234,,0.0012429339
235,,0.00034551046
240,,0.0018447232
241,,0.00048353715
242,,0.0007054555
248,,0.0011655114
249,,0.0013396266
251,,0.0010623432
252,,0.0011262421
253,,0.001133413
254,,0.0011378012
255,,0.0010935927
306,,0.00053254166
312,,0.0004775834
320,,0.0010881283
325,,0.00064609846
327,,0.0012987781
339,,0.00030014158
340,,0.0010583734
347,,0.0003499219
350,,0.000497748
351,,0.0015641006
355,,0.0014738828
358,,0.0020687915
360,,0.0004748632
362,,0.0019822395
365,,0.00075298955
366,,0.0014085318
367,,0.0015425694
369,,0.0017701711
372,,0.0021635427
373,,0.0012948368
374,,0.0017797549
375,,0.0020951463
376,,0.0008952795
377,,0.0014775016
379,,0.0012642563
380,,0.0008474726
382,,0.0018781492
383,,0.0021046186
384,,0.0015474171
385,,0.0015157146
386,,0.0012639391
387,,0.0026443845
388,,0.0020683587
389,0.00902844359220198,0.001953941
391,,0.0013693001
392,,0.0014042957
393,,0.0014903462
394,,0.001389455
395,,0.0016403085
396,,0.0003367006
397,,0.002960928
398,,0.002020177
401,,0.0017126844
402,,0.0016744586
403,,0.0016895265
404,,0.0018425563
405,,0.002143071
406,,0.002186631
407,,0.0015119358
408,,0.0019885595
410,,0.00083788234
411,,0.00197942
412,,0.0016228522
413,,0.0025566022
414,,0.0015304957
415,,0.00034579923
416,,0.0019264444
417,,0.0016304892
418,,0.0013167609
419,,0.0015116383
420,,0.0021491873
421,,0.0017062763
422,,0.0009016487
423,,0.0021491873
424,,0.0014430153
425,,0.0019223086
426,,0.0010174126
427,,0.002146331
428,,0.0028520518
429,,0.0015725201
430,,0.0020168095
431,,0.0018458929
432,,0.00077866414
435,,0.0019842964
436,,0.0016224729
438,,0.0017933785
439,,0.0022245427
440,,0.0019154357
441,,0.001716347
442,,0.0015665725
443,,0.0022082014
444,,0.0020560806
445,,0.0023110071
446,,0.00085282227
447,,0.0015839189
448,,0.0025910747
449,,0.0009545948
450,,0.0014247175
451,,0.00089062995
452,,0.0019527385
453,,0.0011157895
454,,0.0015475857
455,,0.0016223709
456,,0.001624701
457,,0.0015946965
458,,0.0015637657
459,,0.0011581207
460,,0.0011578328
461,,0.0011838533
463,,0.0015250482
464,,0.0015624734
465,,0.0009102674
466,0.01933097999663809,0.001166702
467,,0.0018495715
469,,0.00065512856
471,,0.0011444399
476,,0.0009899859
478,0.0,0.0006664017
479,,0.00084338005
485,,0.0014017923
497,,0.00044652322
500,,0.00028129923
501,,0.00078448263
502,,0.0014607459
503,,0.0019163648
504,,0.00086684537
505,,0.0013718219
506,,0.00034368303
507,,0.002383836
510,,0.0022104837
511,,0.0017077222
513,,0.001417434
516,,0.0010608616
517,,0.0020594154
518,,0.001632028
520,,0.00081880606
521,,0.0016523566
522,,0.00074143725
523,,0.00141953
524,,0.0014593315
526,,0.0007543464
527,,0.0007763414
535,,0.0025415877
540,,0.0011689443
541,,0.00075720536
542,,0.00071232626
548,,0.0016622096
549,,0.0009074748
552,,0.0025616589
557,,0.001640044
558,,0.00067424536
559,,0.000880061
560,,0.0005601884
564,,0.001618727
