OBJECT_ID,County_Name,Population,Town_Death,Death_Rate,Poisson,NB_BYM
337,Essex,20148,6,2.977963073257892e-4,22.900348032777053,8.095539310803167
338,Essex,16521,5,3.0264511833424126e-4,29.549534145100363,7.738115780738645
341,Hudson,14604,23,0.0015749109832922487,24.553718128116135,23.53299897491462
342,Hudson,68226,202,0.002960748101896638,168.3527828711944,205.08784712303282
343,Hudson,41412,92,0.0022215782864870087,105.83936794475567,93.0623506602247
344,Hunterdon,6124,0,0,7.178516538847048,1.6881045903341252
345,Essex,64374,231,0.0035884052567806877,147.73735243724693,224.77925161934948
346,Essex,30484,92,0.003017976643485107,84.02356012597518,92.49295475188269
348,Hudson,52662,142,0.0026964414568379476,138.35082589511677,145.2222687191995
349,Hudson,11317,32,0.002827604488822126,21.845108274578408,31.84225980593162
352,Hudson,20125,50,0.002484472049689441,48.46953198535309,49.973776204105604
353,Essex,36181,66,0.0018241618529062215,92.91364442013878,68.02572366833971
354,Essex,29846,70,0.0023453729142933724,68.67039345363364,71.16813776620893
356,Hudson,61619,162,0.002629059218747464,150.7228854027974,164.10577929966394
357,Essex,47359,186,0.003927447792394265,120.16403383399624,180.8304425148114
359,Essex,7584,9,0.0011867088607594937,7.660352965743552,8.828275659658129
361,Essex,2110,2,9.478672985781991e-4,3.3397403374357078,2.415005236640647
363,Essex,28478,36,0.0012641337172554252,52.311308495651744,37.01184328290942
364,Essex,5834,14,0.0023997257456290708,15.495549820533752,14.263415811169802
368,Essex,7969,11,0.0013803488518007278,13.950507698486883,11.18680848043968
370,Essex,49260,69,0.0014007308160779537,95.73082737257354,70.639229274673
371,Essex,13437,14,0.0010418992334598498,24.025010922197364,14.842944735464396
378,Essex,38427,52,0.0013532151872381398,55.5666254729393,52.55499987194455
381,Essex,10858,48,0.004420703628660895,19.923015181573636,44.043346691150475
390,Essex,6615,4,6.046863189720333e-4,9.902320402709346,4.84713833273057
399,Essex,7486,17,0.0022709056906224955,20.171889194059947,16.747069789854045
400,Sussex,7974,3,3.762227238525207e-4,6.729457201056662,3.4101017318026425
409,Sussex,3346,1,2.9886431560071725e-4,3.956264526175138,2.1021116465430656
433,Sussex,14281,7,4.901617533786149e-4,15.029270093282243,7.822359637118783
434,Sussex,589,0,0,0.5104403395583523,0.300934383072735
437,Sussex,3484,0,0,4.7540549711675375,1.5146496346480256
462,Sussex,3197,1,3.1279324366593683e-4,5.986689181361961,2.0261024963130314
468,Sussex,2317,2,8.631851532153647e-4,2.4194398682895795,1.8476224920163975
470,Sussex,18720,12,6.41025641025641e-4,19.398598058630828,12.171891902456283
472,Sussex,4778,2,4.185851820845542e-4,5.439106358432487,2.5151784943196773
473,Sussex,786,0,0,1.131223025892337,0.47501274089455264
474,Sussex,3148,1,3.176620076238882e-4,4.354458219248153,2.073792886498402
475,Sussex,2328,0,0,3.717998045499853,1.1698299923271105
477,Sussex,7849,3,3.822142948146261e-4,11.99238772295714,4.106025732705926
480,Sussex,1870,1,5.347593582887701e-4,1.8959721544387005,1.3257110451335044
481,Sussex,5340,23,0.004307116104868914,10.590397757330255,19.550961960292245
482,Sussex,1999,1,5.002501250625312e-4,2.655371953763884,1.184028348732118
483,Sussex,22216,6,2.700756211739287e-4,23.341147772628176,7.396868411792986
484,Sussex,10925,1,9.153318077803204e-5,16.73067102503611,3.031842193790707
486,Union,21928,31,0.0014137176213060926,53.26677805436309,32.916912588506705
487,Hudson,17213,22,0.0012781037587869634,30.331056347491685,23.689357275409744
488,Hudson,2644,8,0.0030257186081694403,10.127392305297997,8.735071658456288
489,Essex,54079,162,0.00299561752251336,129.99422334685173,160.09800200955564
490,Essex,281054,664,0.0023625353134984735,627.7107846231204,665.4349916796516
491,Hudson,261940,516,0.0019699167748339313,511.26148443549516,521.5314400357839
492,Sussex,7910,12,0.0015170670037926676,14.86095432054172,11.859967126504696
493,Sussex,4879,3,6.148800983808157e-4,7.681767890923929,3.5087971312997754
494,Sussex,3911,0,0,5.9431770161695425,1.3107189213589827
495,Hunterdon,3752,2,5.330490405117271e-4,4.587244711659713,2.253093125678587
496,Hunterdon,15897,5,3.145247530980688e-4,18.504038441098263,6.350574393281824
498,Morris,10299,33,0.003204194581998252,13.419087565424466,30.126762841642357
499,Morris,16377,17,0.0010380411552787447,21.232931522348586,17.386141250579627
508,Morris,11072,16,0.001445086705202312,24.616914517899605,17.16322170676819
509,Morris,18429,12,6.511476477291225e-4,21.23267225797701,12.660675709449364
512,Morris,25549,21,8.219499784727387e-4,25.108383960929498,20.927503295707545
514,Morris,52407,76,0.0014501879519911462,79.34324902322741,75.44459051747874
515,Morris,17977,58,0.0032263447738777326,42.3691839938768,58.675718430889745
519,Morris,8398,25,0.002976899261728983,10.570074703309839,22.709572041332464
525,Morris,4292,1,2.3299161230195712e-4,5.732842809043684,2.242281811303159
528,Morris,7679,4,5.209011590050788e-4,10.097281532118473,5.062199978666233
529,Morris,25069,11,4.3878894251864854e-4,31.815740439173826,12.65099578242267
530,Morris,21035,8,3.8031851675778466e-4,22.287622933718524,9.286701508146882
531,Atlantic,8362,25,0.00298971537909591,9.04239851172514,21.750036661542016
532,Somerset,14480,6,4.143646408839779e-4,12.65625534879903,6.64051548299483
533,Atlantic,20301,20,9.851731441800897e-4,32.34176858653373,22.236408579547657
534,Atlantic,42714,24,5.618766680713583e-4,36.45614857630247,24.73562959121545
536,Atlantic,4100,2,4.878048780487805e-4,4.273429543948341,2.369400977561223
537,Atlantic,14139,56,0.003960676143998868,13.601933186936888,49.10388737088942
538,Atlantic,5925,1,1.6877637130801687e-4,3.5147306258137463,1.5931970075922752
539,Somerset,27082,42,0.0015508455800900967,31.088697652202537,40.46575948611998
543,Middlesex,100089,144,0.0014387195396097473,187.61478834122633,146.87033906113413
544,Cumberland,1012,0,0,0.9281597313714038,0.4865158256721753
545,Cumberland,6090,1,1.6420361247947455e-4,8.88721399853123,2.723169887925569
546,Cumberland,7484,2,2.672367717797969e-4,9.46814330904994,3.0922064935891393
547,Salem,8898,2,2.247696111485727e-4,7.7132526063909035,3.1006562469604924
550,Camden,29212,98,0.003354785704504998,35.91706458402694,91.46987758490164
551,Burlington,45135,47,0.0010413204829954582,38.840138498917604,45.9305958268772
553,Burlington,7548,1,1.3248542660307367e-4,12.577774422081525,3.4911748745737126
554,Atlantic,36094,36,9.973956890341885e-4,34.69947616379363,34.73920041628902
555,Cape May,5042,2,3.966679888932963e-4,3.047078206991737,2.4136736499931333
556,Burlington,23312,11,4.7185998627316403e-4,19.536761180095066,11.27998096556388
561,Middlesex,7252,9,0.0012410369553226695,6.898727339417114,8.502964675300738
562,Middlesex,13662,19,0.0013907187820231298,20.699328265814948,19.238777799627567
563,Morris,8816,9,0.0010208711433756805,8.036445546312985,8.70748543401751
565,Sussex,3681,4,0.0010866612333604998,5.222241119505114,3.234149966753192
52,Ocean,1049,NA,NA,2.1625211470881625,1.1657494279493503
56,Ocean,1271,NA,NA,4.204300128711745,2.2756943209735847
59,Ocean,3056,NA,NA,9.471836923529246,4.36704683256349
71,Salem,7734,55,0.0071114559089733645,10.59616860067495,47.596257987412116
74,Ocean,369,NA,NA,2.053148706908411,0.8380428949148951
83,Camden,5,NA,NA,0.5007787865723105,0.15915571223900604
94,Ocean,9003,NA,NA,13.660645178154564,8.15574133234704
114,Camden,2,NA,NA,0.9183897238110039,3.3899857694836504
131,Ocean,1601,NA,NA,1.406245741801505,1.5147844568868938
132,Ocean,1628,NA,NA,2.352320642578739,1.3923762722056954
134,Ocean,2278,NA,NA,2.2886329697288548,2.1570544646909817
136,Ocean,3648,NA,NA,3.2312721304144003,5.485151086101893
137,Ocean,1497,NA,NA,2.184450033597768,1.941139804996535
139,Ocean,2892,NA,NA,2.084656277100608,2.5813803630295644
144,Ocean,2155,NA,NA,7.578003400874199,4.107692109320797
155,Ocean,2684,NA,NA,1.8666915965680697,2.661945303184542
177,Monmouth,4697,NA,NA,5.39910003040962,5.6334952313096
183,Monmouth,1655,NA,NA,3.224857794599979,2.003771089802881
186,Monmouth,4564,NA,NA,7.430505866392649,6.625881070719934
188,Monmouth,2927,NA,NA,11.143661878934788,8.33347227788929
190,Monmouth,1740,NA,NA,1.5427649118473246,2.0263675131018335
192,Monmouth,1892,NA,NA,1.3204470309906156,1.1418179082194726
193,Monmouth,5624,NA,NA,5.508479940208487,5.26016673805508
194,Monmouth,1789,NA,NA,2.939120514816352,2.2099629009603627
195,Monmouth,1299,NA,NA,1.1214150021060196,0.9568263789028585
196,Monmouth,4672,NA,NA,3.886660878440984,3.67101465238268
197,Monmouth,6940,NA,NA,6.422790810422525,4.087275625887951
198,Monmouth,15597,NA,NA,17.62501929141744,23.104152997496417
199,Monmouth,230,NA,NA,0.3029279602036997,0.21883294716475482
200,Monmouth,854,NA,NA,0.9141623188228678,0.5689425689102945
201,Monmouth,475,NA,NA,0.7064024984045191,0.39044152978397767
202,Monmouth,749,NA,NA,2.2043595420646835,2.695018040405012
204,Monmouth,51959,NA,NA,41.909180189273286,35.65370162694414
205,Monmouth,519,NA,NA,1.7513931989251548,0.9804164856186599
206,Mercer,14365,NA,NA,9.63607913717726,9.104047358789732
208,Monmouth,11797,NA,NA,22.76790528551486,41.94910345450355
209,Monmouth,10443,NA,NA,6.6417681961140245,5.854677877627469
210,Monmouth,26709,NA,NA,34.17112277582934,26.496398257645293
211,Mercer,5375,NA,NA,8.491919375083466,9.357324482029506
212,Mercer,36037,NA,NA,43.9518467137938,34.30522211541701
213,Monmouth,34945,NA,NA,42.390107815655824,40.88697797890305
214,Mercer,27245,NA,NA,32.59432537205355,32.814337475588786
215,Monmouth,2119,NA,NA,2.3857876140992116,2.248375098291712
216,Monmouth,7908,NA,NA,10.845255471115818,10.690703701908957
217,Monmouth,12214,NA,NA,14.00591574394473,12.539114178330388
218,Monmouth,1032,NA,NA,1.2922395994204925,1.882119872704691
219,Monmouth,30516,NA,NA,42.7436467370569,53.45564731954118
220,Mercer,2531,NA,NA,3.7455908704263057,2.9818546516388196
221,Monmouth,17632,NA,NA,34.43778864489306,29.393422684700862
222,Monmouth,4086,NA,NA,7.4841059664226455,8.398409331472845
224,Monmouth,5725,NA,NA,7.5687638236064565,5.694319335781259
226,Monmouth,39702,NA,NA,37.62830738665139,29.383721143962177
227,Monmouth,9895,NA,NA,8.592770681444538,6.335522146326132
228,Monmouth,3212,NA,NA,5.8479234259869735,6.241235064798164
229,Monmouth,5844,NA,NA,6.799860959049853,7.267892709999562
230,Mercer,32614,NA,NA,37.68736540171688,35.047987208232726
232,Monmouth,12072,NA,NA,21.378395683500518,29.28460092521604
234,Monmouth,5873,NA,NA,5.273350341195132,6.766077421523243
235,Monmouth,6792,NA,NA,5.265201585948331,5.254322680258016
240,Monmouth,39982,NA,NA,43.968811842176706,52.895126984321124
241,Mercer,1915,NA,NA,1.6339187068742873,1.456132863700752
242,Monmouth,1337,NA,NA,1.4678701721221925,1.0315708263212104
248,Monmouth,16609,NA,NA,24.831574726225835,18.74602296043715
249,Monmouth,8747,NA,NA,10.82700567363226,11.000140320164286
251,Monmouth,7034,NA,NA,10.543351715789031,9.974907927778961
252,Monmouth,65336,NA,NA,69.39923610379047,50.62858314238767
253,Monmouth,19844,NA,NA,26.642251019052665,19.688411214733968
254,Monmouth,9735,NA,NA,10.912772905919645,11.588812790933007
255,Monmouth,5390,NA,NA,6.142307800624605,6.394998642575284
306,Warren,2082,NA,NA,3.042426677113273,1.708266289852104
312,Warren,3208,NA,NA,2.8976693144689687,1.4817484960341671
320,Warren,14344,NA,NA,19.966740263286468,16.57231501718868
325,Warren,5480,NA,NA,4.934521813352912,3.751467828750774
327,Warren,8295,NA,NA,15.16469372415533,8.79302004567158
339,Warren,3050,NA,NA,3.133916437104315,1.6743015816060691
340,Warren,6490,NA,NA,7.058948157042207,5.43627965382768
347,Warren,2737,NA,NA,3.0240129253782264,1.4356455842258886
350,Warren,6395,NA,NA,7.014699798370442,4.438497964373119
351,Bergen,15677,NA,NA,34.20880977632974,34.118435025108845
355,Bergen,22298,NA,NA,39.93557780438905,35.812341720038745
358,Bergen,14258,NA,NA,31.756119742008725,50.2495646188002
360,Warren,2431,NA,NA,2.5710032946328267,1.4531856799270793
362,Bergen,25126,NA,NA,65.30919142393962,73.28785744611082
365,Warren,2590,NA,NA,2.4787421918341552,1.215916290186671
366,Bergen,18398,NA,NA,28.22881825214982,28.970476674691472
367,Bergen,11227,NA,NA,15.36646184623116,16.987021748500958
369,Bergen,12403,NA,NA,19.33484111955741,35.981857133428484
372,Bergen,6178,NA,NA,14.2964009183558,12.269688131707753
373,Bergen,9584,NA,NA,17.389552787100083,17.018861765296336
374,Bergen,2716,NA,NA,6.819770019719965,5.594128640838022
375,Bergen,20604,NA,NA,41.51403756404368,61.82805091038997
376,Warren,7397,NA,NA,8.743387959683652,5.330628771038021
377,Bergen,10782,NA,NA,19.733384043606033,21.690085179911378
379,Bergen,11540,NA,NA,17.2570821092179,15.780082606312837
380,Bergen,8769,NA,NA,11.407559514104573,12.826414820526692
382,Bergen,12922,NA,NA,23.14421515767543,27.237260292890813
383,Bergen,37430,NA,NA,115.70752804814457,149.98741587827465
384,Bergen,2625,NA,NA,5.3110613815852385,5.820800477895941
385,Bergen,12082,NA,NA,22.426427355270526,23.36733380490759
386,Warren,4696,NA,NA,23.982148575732158,7.571805000414035
387,Passaic,70019,NA,NA,211.81779796827698,318.2721359659312
388,Bergen,9086,NA,NA,19.880883846391797,24.106615962356415
389,Essex,12516,113,0.00902844359220198,37.74985814783624,104.00351252016463
391,Warren,9485,NA,NA,14.58249775226707,10.051365470961116
392,Bergen,8360,NA,NA,15.221245380924787,17.907373883264285
393,Passaic,14483,NA,NA,23.978978643327306,20.64195131704029
394,Bergen,31645,NA,NA,50.54987587041457,62.27729773283868
395,Bergen,24430,NA,NA,50.50316967702957,61.61661881804114
396,Warren,2829,NA,NA,3.019477464811765,1.5963238130778912
397,Bergen,5371,NA,NA,19.20914838201764,34.92840728018078
398,Passaic,12547,NA,NA,32.29771677515779,29.113174140522677
401,Bergen,44339,NA,NA,96.86953794734889,135.37221219411225
402,Bergen,28353,NA,NA,52.15787848040738,64.96328418565564
403,Bergen,40458,NA,NA,93.08626922676261,97.59715605100658
404,Bergen,9661,NA,NA,22.491227660051315,24.309742130991012
405,Bergen,5597,NA,NA,18.964209051752917,22.89647096016361
406,Bergen,13845,NA,NA,32.37543191789703,38.283768625485486
407,Bergen,20059,NA,NA,41.02529981085661,48.60181304528478
408,Passaic,10828,NA,NA,25.033202361393098,23.295954804058553
410,Warren,5450,NA,NA,6.463236696715817,4.000039417023223
411,Bergen,14632,NA,NA,18.389355047036926,24.635226323041703
412,Bergen,27373,NA,NA,62.79025883818482,73.56462682783103
413,Passaic,145710,NA,NA,406.3496944483108,612.6261883895322
414,Bergen,11500,NA,NA,15.304999593580566,19.16747568100249
415,Warren,1737,NA,NA,2.815975479066201,1.5978335574519804
416,Passaic,5865,NA,NA,12.665735013299644,18.202666033961968
417,Passaic,8325,NA,NA,15.854259771761471,19.679977470822134
418,Bergen,16545,NA,NA,29.82166276975004,30.883923741466457
419,Bergen,33017,NA,NA,48.854979245592865,47.45213212387143
420,Bergen,8699,NA,NA,14.016873017124789,22.865198532981232
421,Bergen,17624,NA,NA,27.748583795207548,28.12172778979844
422,Warren,4597,NA,NA,6.375315558053931,3.803412399893421
423,Bergen,4942,NA,NA,7.66772178420795,11.50492250534085
424,Bergen,8141,NA,NA,11.80091640887878,10.806109169952922
425,Bergen,3418,NA,NA,6.662866745858436,12.407292088174366
426,Bergen,11780,NA,NA,13.983916338799986,13.906986156358192
427,Passaic,8437,NA,NA,16.697632124460494,16.47655748046127
428,Bergen,26503,NA,NA,76.51797838887948,75.13528240823187
429,Passaic,18784,NA,NA,34.56104726956229,36.85765567537952
430,Bergen,8565,NA,NA,11.852470524860696,17.488221608274266
431,Bergen,7596,NA,NA,12.013291117756197,12.742752253549941
432,Warren,2946,NA,NA,5.582893799043723,2.595582665335798
435,Bergen,11115,NA,NA,20.633664294526245,27.34713368261367
436,Bergen,9237,NA,NA,14.997889805211072,11.439221503160171
438,Bergen,1547,NA,NA,4.169847814261288,2.9818732585426257
439,Bergen,4753,NA,NA,6.52250805699842,8.042256835158854
440,Bergen,25179,NA,NA,31.00937802945659,35.594924287994
441,Bergen,7244,NA,NA,11.733749815633983,12.21621135184488
442,Bergen,4094,NA,NA,4.172059513535658,5.185565469793718
443,Bergen,5812,NA,NA,10.891776194223155,11.059940155896399
444,Passaic,53954,NA,NA,93.27281806566819,75.24371509031769
445,Bergen,625,NA,NA,13.316989210460452,3.926105775942575
446,Warren,2344,NA,NA,4.010826110110993,1.7215332434059432
447,Bergen,10346,NA,NA,12.03925159052494,11.489863437578563
448,Bergen,9986,NA,NA,17.56204291819689,21.948878343831144
449,Bergen,4862,NA,NA,4.9675458542050155,5.778837828759543
450,Passaic,11029,NA,NA,15.296067524236708,15.534634387863047
451,Bergen,17017,NA,NA,24.66575524378274,19.070388925202423
452,Bergen,5914,NA,NA,8.41026736005216,9.075214625170668
453,Warren,5732,NA,NA,11.883276225946243,6.564375279276002
454,Bergen,10946,NA,NA,17.549319865172315,17.836624460894345
455,Bergen,9995,NA,NA,13.048171073834613,11.29644941976617
456,Bergen,6765,NA,NA,6.639182440300447,6.478232194020375
457,Bergen,5832,NA,NA,6.760470591239457,6.773801734891819
458,Bergen,8766,NA,NA,15.09102942308313,12.993223415323119
459,Bergen,3192,NA,NA,8.08711491185457,6.626772738991425
460,Bergen,12972,NA,NA,14.417975544380017,12.317685418135182
461,Passaic,8088,NA,NA,9.604863963938904,7.813381648534542
463,Passaic,11709,NA,NA,22.608306656646654,16.099431033516204
464,Bergen,8489,NA,NA,10.089494918953337,9.405308741347968
465,Bergen,14940,NA,NA,16.483256863576855,16.124844892736764
466,Sussex,5949,115,0.01933097999663809,12.604524863195307,97.17322435898166
467,Bergen,8227,NA,NA,9.725589705568474,14.770379696335386
469,Warren,1547,NA,NA,2.8444065555035425,1.6829711225761605
471,Bergen,26275,NA,NA,37.6536994865513,31.553932496720424
476,Passaic,12251,NA,NA,14.368886949960649,12.478952651291143
478,Sussex,6,0,0,0.9765543444000431,0.22851057235277195
479,Passaic,26404,NA,NA,28.357265559888663,20.329116448219345
485,Monmouth,4193,NA,NA,4.8305584453851855,5.188831681094352
497,Morris,8590,NA,NA,9.487385856384531,6.658690006584028
500,Morris,3806,NA,NA,5.563504936700889,2.3936198276501286
501,Morris,4917,NA,NA,8.041071868489306,5.178065449109955
502,Morris,1653,NA,NA,2.481883726174154,1.7567810317968453
503,Morris,18909,NA,NA,31.246588035086592,44.41691205033572
504,Morris,5755,NA,NA,5.359629311672868,4.2234454539361845
505,Morris,22268,NA,NA,39.378144969810656,32.84528153341846
506,Morris,7783,NA,NA,6.520290027805996,4.669078044372226
507,Morris,14399,NA,NA,25.71084439516493,27.511978046473434
510,Morris,5748,NA,NA,8.658905718740796,10.024960814744833
511,Morris,1505,NA,NA,1.751557065691385,2.5208565221044092
513,Morris,3530,NA,NA,5.95234262474837,5.445582746500535
516,Morris,4270,NA,NA,3.417833869013876,2.753016281316148
517,Morris,6384,NA,NA,11.453492381600967,9.676034643868755
518,Morris,6474,NA,NA,11.346210039039056,13.171248282575643
520,Morris,28915,NA,NA,25.03220696388234,19.522222918584106
521,Morris,16606,NA,NA,22.942161438119204,16.798539952914034
522,Morris,22956,NA,NA,29.595355679290247,21.10415948185122
523,Morris,5637,NA,NA,9.37475944160641,8.64194249179617
524,Morris,10262,NA,NA,16.911326458380458,14.160205529059681
526,Morris,21371,NA,NA,28.596876900094315,24.874963346090272
527,Morris,15191,NA,NA,29.50452678124598,21.106989784575383
535,Bergen,102,NA,NA,0.19317272256057666,0.1991527601376894
540,Monmouth,25745,NA,NA,29.894438379134687,19.068596722782285
541,Monmouth,5829,NA,NA,5.577539625800185,4.135479217431478
542,Monmouth,18540,NA,NA,17.655796643485438,19.292950129227695
548,Passaic,85204,NA,NA,216.83601147270235,236.78192698238436
549,Morris,3177,NA,NA,4.3541894311614735,4.337100346314323
552,Morris,11623,NA,NA,24.00473139738462,22.968019927148593
557,Morris,4197,NA,NA,5.500424765837404,5.4826638128887275
558,Morris,10054,NA,NA,11.97706687058964,10.115069742042001
559,Monmouth,4768,NA,NA,5.501980053275064,5.59085527350643
560,Monmouth,4309,NA,NA,4.477405327485584,3.391776665360005
564,Monmouth,27563,NA,NA,47.59704860256348,51.70534312849898
